action sequence,time,account,actor,from,to,quantity,txID
12365,2022-04-22T23:05:15.000,martia,bank.mars,bank.mars,martia,192280.6711,e81484af32af0820b1e0fddab2603af44eace14d256d996766d7e7d6567755ca
12360,2022-04-22T22:05:07.000,martia,bank.mars,bank.mars,martia,192278.4417,7411127bfa04c58ba476357029429734d7006fcd7ff49f65590c33d0781bf378
12355,2022-04-22T21:05:19.500,martia,bank.mars,bank.mars,martia,192263.0100,fb36f47b6293a160d02931fb91c6a4d5aa10d86a9ec8057db9c7f44343a73682
12350,2022-04-22T20:05:12.000,martia,bank.mars,bank.mars,martia,192262.9989,288b3f3e85c0ae1c0a2eb22c247be91be346d7477b59cd93b1590fb6df7e68f8
12345,2022-04-22T19:05:10.000,martia,bank.mars,bank.mars,martia,192264.0530,48aff372f09a8ec3159b1c0aa669dd5f1a36da991fa4152276aee655ebdf0468
12340,2022-04-22T18:05:16.500,martia,bank.mars,bank.mars,martia,192263.0649,c841bfd5a56095594c0aa78c13483eb5bf525ea9a7be74fa83fb67ce20a7253f
12335,2022-04-22T17:05:16.500,martia,bank.mars,bank.mars,martia,192266.2496,5129394ae41b0cca074d7fdab3590ead2166efdd0f6f9eb583d60b0eca4c7622
12330,2022-04-22T16:05:18.500,martia,bank.mars,bank.mars,martia,192252.8205,70db487137eb4bb35d59b8ef3a68d41c24c01071e4407d676faadb0638feceaf
12325,2022-04-22T15:05:10.000,martia,bank.mars,bank.mars,martia,192240.1869,afcc3ca7fc07018f968be392d19e9c28e1c172c853ca7f7f8ac9bbae14066b39
12320,2022-04-22T14:05:14.000,martia,bank.mars,bank.mars,martia,192241.1348,414bd49fa384de17ed6332b8b1251c115cf943469bafba670ebb644fcda3cea8
12315,2022-04-22T13:05:10.500,martia,bank.mars,bank.mars,martia,192231.3987,735507651e6ee40c2a12df0a6ba1f160c315841b3430ff66007a48995da28007
12310,2022-04-22T12:05:14.000,martia,bank.mars,bank.mars,martia,192207.3552,426dea68e54ea23fa8b7c58b979537fd973c6e87fd1f47ce8d50aec2a2c5398b
12305,2022-04-22T11:05:09.000,martia,bank.mars,bank.mars,martia,192199.0298,a896ad323d63ec2d598e3c4b4f51ccd44aa99938ac74735532730d67999911fe
12300,2022-04-22T10:05:12.500,martia,bank.mars,bank.mars,martia,192199.3016,83f720c8c11fe927db57c560eab84bcfa2195cf851daffb6ec7792225b08417f
12295,2022-04-22T09:05:15.000,martia,bank.mars,bank.mars,martia,192201.6914,0df2dd069ffd10ae400eabe2c5a0fe67bc7033ca404ae418ec4ce7e731ae3629
12290,2022-04-22T08:05:10.500,martia,bank.mars,bank.mars,martia,192204.2248,e27417f083a41d0ef41c472ce7d9657042a30d3fc1ecf37ce066eebb22e16651
12285,2022-04-22T07:05:06.000,martia,bank.mars,bank.mars,martia,192203.1747,b77dc706b4c1aad108969ec5cbfbd5712af2fad37d6b34ea690b12a1c0506ca3
12280,2022-04-22T06:05:15.000,martia,bank.mars,bank.mars,martia,192190.5899,669e4059ac80ea39265974dfed4256c267d9946a71a58af5ccc7b64773fa2078
12275,2022-04-22T05:05:06.000,martia,bank.mars,bank.mars,martia,192193.8983,724d646d082d4b0f7b3b2de55e1252acb623d7bfafc53bd0721d29a7e29f7591
12274,2022-04-22T05:05:06.000,martia,bank.mars,bank.mars,martia,192193.8983,724d646d082d4b0f7b3b2de55e1252acb623d7bfafc53bd0721d29a7e29f7591
12270,2022-04-22T04:05:13.500,martia,bank.mars,bank.mars,martia,192188.5085,e0a1e005336c1e9d0e8f923a8b44b1088613255538185b8a994fcc6da43b9134
12265,2022-04-22T03:05:09.500,martia,bank.mars,bank.mars,martia,192192.2947,a975197a3170e3f60a6d09026f72bc3c17a8a001e02722d07b95312069acc849
12260,2022-04-22T02:05:12.500,martia,bank.mars,bank.mars,martia,192195.3599,768554c4d10a7496e560c0f555faf5428dabe8db8ad28e9a7afd5e6bddb5621f
12255,2022-04-22T01:05:11.000,martia,bank.mars,bank.mars,martia,192190.7869,b574cc862efc22aa84769b9a8d98726acd397b5f77d2e84233315785aecc9992
12250,2022-04-22T00:05:14.500,martia,bank.mars,bank.mars,martia,192189.1419,121f9fbd2001cca5cf6ec9a285c9ad1fd03812a97a333df16dd94906ef30382b
