address,Card Name,Mission,Standard,Shadow,Stainless Steel,Gold,Dark Matter,Ownership,Staking Weight
c.rwc.wam,Ice Mining Rig,One,,,,,1,,465.00
c.rwc.wam,Crew Rocketship,Two,,,,1,1,,609.00
c.rwc.wam,3D Printing Robot,Two,,,,1,1,,609.00
c.rwc.wam,Fuel Plant,One,,,1,,3,,1429.00
c.rwc.wam,Male Engineer,Two,,,,,2,,930.00
c.rwc.wam,Female Engineer,Two,,,,,2,,930.00
c.rwc.wam,Megapower Reactor,Three,3,3,,1,,,166.50
c.rwc.wam,Male Doctor,Three,1,2,,,,,14.00
c.rwc.wam,Inflatable Social Hub,Three,,1,1,,,,40.50
c.rwc.wam,Female Scientist,Two,,,,,1,,465.00
c.rwc.wam,Buggy,Three,2,3,,,1,,486.50
c.rwc.wam,Inflatable Dining Hall,Three,2,3,,,,,21.50
c.rwc.wam,Male Botanist,Three,3,1,,,,,9.50
c.rwc.wam,Inflatable Laboratory,Two,,,,2,1,,753.00
c.rwc.wam,Fuel Generator,Three,,1,,,,,6.50
c.rwc.wam,Rover,One,,1,,1,1,,615.50
c.rwc.wam,Inflatable Sleeping Pod,Two,,,1,1,1,,643.00
c.rwc.wam,Medical Bay,Three,4,,,1,1,,613.00
c.rwc.wam,Communication Array,Three,3,1,,,,,9.50
c.rwc.wam,Scouting Drone,One,,1,,,3,,1401.50
c.rwc.wam,Male Scientist,Two,,,,2,1,,753.00
.12j4.wam,Megapower Reactor,Three,4,1,1,,,,44.50
.12j4.wam,Buggy,Three,4,1,,,,,10.50
.12j4.wam,Fuel Plant,One,,,2,1,,,212.00
.12j4.wam,Scouting Drone,One,2,1,,,,,8.50
.12j4.wam,Male Botanist,Three,4,1,,,,,10.50
.12j4.wam,Communication Array,Three,1,4,,,,,27.00
.12j4.wam,Fuel Generator,Three,4,1,,,,,10.50
.12j4.wam,Female Doctor,Three,2,1,,,,,8.50
.12j4.wam,Female Botanist,Three,2,2,,,1,,480.00
.12j4.wam,Rover,One,1,,,1,,,145.00
.12j4.wam,Ice Mining Rig,One,1,1,1,,,,41.50
.12j4.wam,Inflatable Dining Hall,Three,5,,,,,,5.00
.12j4.wam,Medical Bay,Three,3,,,,,,3.00
.12j4.wam,Cargo Rocketship,One,3,,,,,,3.00
.12j4.wam,Male Doctor,Three,2,,,,,,2.00
.12j4.wam,Fission Reactor,One,1,1,,1,,,151.50
.12j4.wam,Solar Panel Array,One,1,,1,,,,35.00
.12j4.wam,Inflatable Social Hub,Three,6,,,,,,6.00
arqondesign2,Female Botanist,Three,5,,1,2,1,,792.00
arqondesign2,Male Scientist,Two,,,,2,5,,2613.00
arqondesign2,Female Doctor,Three,4,2,,,2,,947.00
arqondesign2,Inflatable Sleeping Pod,Two,,,,,4,,1860.00
arqondesign2,Male Botanist,Three,2,,1,1,1,,645.00
arqondesign2,3D Printing Robot,Two,,,,1,8,,3864.00
arqondesign2,Inflatable Laboratory,Two,,,,,7,,3255.00
arqondesign2,Megapower Reactor,Three,4,6,2,,3,,1506.00
arqondesign2,Female Engineer,Two,,,,,6,,2790.00
arqondesign2,Inflatable Dining Hall,Three,4,4,2,,1,,563.00
arqondesign2,Buggy,Three,2,3,2,,5,,2414.50
arqondesign2,ZFT League of Martians,Community Patch,,,,,,,0.00
arqondesign2,Male Doctor,Three,,2,2,1,2,,1155.00
arqondesign2,Crew Rocketship,Two,,,,,6,,2790.00
arqondesign2,Fuel Generator,Three,4,3,3,,5,,2450.50
arqondesign2,Male Engineer,Two,,,,1,4,,2004.00
arqondesign2,Female Scientist,Two,,,,,4,,1860.00
arqondesign2,Inflatable Social Hub,Three,4,3,1,2,1,,810.50
arqondesign2,Communication Array,Three,3,3,2,,1,,555.50
arqondesign2,Medical Bay,Three,1,3,2,1,2,,1162.50
arqondesign2,Inflatable Greenhouse,Two,,,,1,,,144.00
jmax.wam,Solar Panel Array,One,,,,4,2,,1506.00
jmax.wam,Cargo Rocketship,One,,,,,2,,930.00
jmax.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
khmek.wam,Crew Rocketship,Two,2,1,,1,7,,3407.50
khmek.wam,Medical Bay,Three,,,1,1,7,,3433.00
khmek.wam,Male Engineer,Two,4,,2,,5,,2397.00
khmek.wam,Fuel Generator,Three,,,1,2,4,,2182.00
khmek.wam,Male Botanist,Three,,,3,,4,,1962.00
khmek.wam,Ice Mining Rig,One,1,3,2,1,9,,4417.50
khmek.wam,Buggy,Three,,,,1,8,,3864.00
khmek.wam,Female Engineer,Two,3,,1,,4,,1897.00
khmek.wam,Inflatable Laboratory,Two,,,,1,3,,1539.00
khmek.wam,Inflatable Greenhouse,Two,1,,3,2,7,,3646.00
khmek.wam,Scouting Drone,One,,2,1,,6,,2837.00
khmek.wam,Female Scientist,Two,1,,,,6,,2791.00
khmek.wam,Inflatable Dining Hall,Three,,,,1,5,,2469.00
khmek.wam,Communication Array,Three,,,,2,9,,4473.00
khmek.wam,Male Doctor,Three,,,1,,5,,2359.00
khmek.wam,Rover,One,,,1,1,2,,1108.00
khmek.wam,Female Doctor,Three,,,1,1,6,,2968.00
khmek.wam,Solar Panel Array,One,,,2,,6,,2858.00
khmek.wam,Fission Reactor,One,,,3,,4,,1962.00
khmek.wam,3D Printing Robot,Two,,,,,9,,4185.00
khmek.wam,Fuel Plant,One,,,,,6,,2790.00
khmek.wam,Megapower Reactor,Three,,,,,6,,2790.00
khmek.wam,Female Botanist,Three,,,1,1,5,,2503.00
khmek.wam,Inflatable Social Hub,Three,,,,,3,,1395.00
khmek.wam,Inflatable Sleeping Pod,Two,2,,2,,6,,2860.00
khmek.wam,Cargo Rocketship,One,1,1,1,,6,,2831.50
khmek.wam,Male Scientist,Two,,3,1,,4,,1913.50
zy2wo.wam,Megapower Reactor,Three,2,3,1,1,2,,1129.50
zy2wo.wam,3D Printing Robot,Two,,,,,2,,930.00
zy2wo.wam,Fuel Plant,One,,,,1,2,,1074.00
zy2wo.wam,Communication Array,Three,,1,1,2,,,328.50
zy2wo.wam,Male Doctor,Three,1,,1,1,2,,1109.00
zy2wo.wam,Cargo Rocketship,One,,,,1,1,,609.00
zy2wo.wam,Buggy,Three,5,1,1,1,,,189.50
zy2wo.wam,Inflatable Social Hub,Three,2,3,3,2,,,411.50
zy2wo.wam,Solar Panel Array,One,,,,1,,,144.00
zy2wo.wam,Female Engineer,Two,,,,1,1,,609.00
zy2wo.wam,Inflatable Laboratory,Two,,,,,1,,465.00
zy2wo.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
zy2wo.wam,Male Botanist,Three,7,,,1,1,,616.00
zy2wo.wam,Female Botanist,Three,5,1,2,1,,,223.50
zy2wo.wam,Female Doctor,Three,1,2,1,2,,,336.00
zy2wo.wam,Male Scientist,Two,,,,,1,,465.00
zy2wo.wam,Female Scientist,Two,,,,,1,,465.00
zy2wo.wam,Inflatable Dining Hall,Three,4,1,1,2,2,,1262.50
zy2wo.wam,Medical Bay,Three,,,3,,,,102.00
zy2wo.wam,Inflatable Greenhouse,Two,,,,1,2,,1074.00
zy2wo.wam,Crew Rocketship,Two,,,,,1,,465.00
zy2wo.wam,Male Engineer,Two,,,,,1,,465.00
zy2wo.wam,Fuel Generator,Three,3,2,3,1,2,,1192.00
zy2wo.wam,Inflatable Sleeping Pod,Two,,,,,3,,1395.00
hmxge.wam,Cargo Rocketship,One,,,,,1,,465.00
hmxge.wam,Fuel Plant,One,,,,,1,,465.00
hmxge.wam,Inflatable Sleeping Pod,Two,,,1,,,,34.00
hmxge.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
z3mic.wam,Communication Array,Three,5,4,1,1,,,209.00
z3mic.wam,Ice Mining Rig,One,4,,,,,,4.00
z3mic.wam,Scouting Drone,One,3,,1,,,,37.00
z3mic.wam,Megapower Reactor,Three,,2,,,,,13.00
z3mic.wam,Inflatable Social Hub,Three,1,1,,1,,,151.50
z3mic.wam,Female Botanist,Three,1,4,,1,,,171.00
z3mic.wam,Male Doctor,Three,4,2,,,,,17.00
z3mic.wam,Fission Reactor,One,4,2,,1,,,161.00
z3mic.wam,Medical Bay,Three,,3,,,,,19.50
z3mic.wam,Rover,One,1,3,,,,,20.50
z3mic.wam,Buggy,Three,3,2,1,,,,50.00
z3mic.wam,Male Botanist,Three,6,,2,,,,74.00
z3mic.wam,Cargo Rocketship,One,,4,,,1,,491.00
z3mic.wam,Inflatable Dining Hall,Three,2,4,1,,1,,527.00
z3mic.wam,Solar Panel Array,One,,3,,,,,19.50
z3mic.wam,Fuel Plant,One,3,,1,,1,,502.00
z3mic.wam,Female Doctor,Three,,1,2,,,,74.50
z3mic.wam,Fuel Generator,Three,1,5,2,,,,101.50
b12wk.wam,3D Printing Robot,Two,,,,,1,,465.00
b12wk.wam,Female Scientist,Two,,,,1,1,,609.00
b12wk.wam,Inflatable Sleeping Pod,Two,,,,,1,,465.00
b12wk.wam,Inflatable Laboratory,Two,,,,,1,,465.00
b12wk.wam,Fission Reactor,One,,,,,1,,465.00
b12wk.wam,Cargo Rocketship,One,,,,,1,,465.00
b12wk.wam,Male Scientist,Two,,,,,1,,465.00
b12wk.wam,Crew Rocketship,Two,,,,,1,,465.00
b12wk.wam,Solar Panel Array,One,,,,,1,,465.00
b12wk.wam,Scouting Drone,One,,,,,1,,465.00
b12wk.wam,Ice Mining Rig,One,,,,,1,,465.00
b12wk.wam,Female Engineer,Two,,,,,1,,465.00
b12wk.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
b12wk.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
b12wk.wam,Rover,One,,,,,1,,465.00
b12wk.wam,Fuel Plant,One,,,,,1,,465.00
b12wk.wam,Male Engineer,Two,,,,,1,,465.00
fytxy.wam,Scouting Drone,One,,,,,1,,465.00
fytxy.wam,Fuel Plant,One,,,,,1,,465.00
fytxy.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
arielelelel1,Male Doctor,Three,,1,,,2,,936.50
arielelelel1,Communication Array,Three,,1,,,2,,936.50
arielelelel1,3D Printing Robot,Two,1,,,,1,,466.00
arielelelel1,Male Engineer,Two,,,,,1,,465.00
arielelelel1,Inflatable Sleeping Pod,Two,,,,,1,,465.00
arielelelel1,ZFT League of Martians,Community Patch,,,,,,,0.00
arielelelel1,Male Botanist,Three,,3,,,,,19.50
arielelelel1,Female Doctor,Three,,,,,2,,930.00
arielelelel1,Fission Reactor,One,,,,,1,,465.00
arielelelel1,Female Engineer,Two,,,,,1,,465.00
arielelelel1,Megapower Reactor,Three,,1,,,,,6.50
arielelelel1,Rover,One,2,1,,,2,,938.50
arielelelel1,Crew Rocketship,Two,,,,,1,,465.00
arielelelel1,Male Scientist,Two,,,,,1,,465.00
arielelelel1,Inflatable Dining Hall,Three,,1,,,1,,471.50
arielelelel1,Medical Bay,Three,,,1,,,,34.00
arielelelel1,Solar Panel Array,One,,,,,1,,465.00
arielelelel1,Scouting Drone,One,3,1,,,1,,474.50
arielelelel1,Inflatable Social Hub,Three,,,,,3,,1395.00
arielelelel1,Ice Mining Rig,One,1,,,,1,,466.00
arielelelel1,Fuel Plant,One,,,,,1,,465.00
arielelelel1,Female Scientist,Two,,,,,1,,465.00
arielelelel1,Inflatable Laboratory,Two,,,,,1,,465.00
arielelelel1,Inflatable Greenhouse,Two,,,,,1,,465.00
arielelelel1,Female Botanist,Three,5,1,1,,1,,510.50
arielelelel1,Cargo Rocketship,One,1,,1,,3,,1430.00
jekhc.wam,Inflatable Greenhouse,Two,,,,1,,,144.00
jekhc.wam,Inflatable Sleeping Pod,Two,,,1,,,,34.00
jekhc.wam,Fuel Generator,Three,1,,,,,,1.00
jekhc.wam,3D Printing Robot,Two,,,,2,3,,1683.00
jekhc.wam,Cargo Rocketship,One,1,,,,,,1.00
jekhc.wam,Scouting Drone,One,,1,,,,,6.50
jekhc.wam,Megapower Reactor,Three,,1,,,,,6.50
jekhc.wam,Buggy,Three,,1,,,,,6.50
jekhc.wam,Inflatable Dining Hall,Three,1,,,,,,1.00
jekhc.wam,Fission Reactor,One,,1,,,,,6.50
jekhc.wam,Inflatable Social Hub,Three,1,,,,,,1.00
jekhc.wam,Female Botanist,Three,1,,,,,,1.00
jekhc.wam,Communication Array,Three,1,,,,,,1.00
jekhc.wam,Medical Bay,Three,,1,,,,,6.50
jekhc.wam,Solar Panel Array,One,,1,,,,,6.50
jekhc.wam,Ice Mining Rig,One,1,,,,,,1.00
jekhc.wam,Male Scientist,Two,,,,1,,,144.00
jekhc.wam,Female Scientist,Two,,,,1,,,144.00
jekhc.wam,Inflatable Laboratory,Two,,,,1,,,144.00
jekhc.wam,Female Doctor,Three,,,1,,,,34.00
jekhc.wam,Male Doctor,Three,,,1,,,,34.00
jekhc.wam,Rover,One,1,,,,,,1.00
jekhc.wam,Fuel Plant,One,1,,,,,,1.00
jekhc.wam,Crew Rocketship,Two,,1,,1,,,150.50
jekhc.wam,Male Engineer,Two,,,,1,,,144.00
jekhc.wam,Female Engineer,Two,,,,1,,,144.00
jekhc.wam,Male Botanist,Three,,,1,,,,34.00
captawesome4,ZFT League of Martians,Community Patch,,,,,,,0.00
iamskyrocket,Crew Rocketship,Two,,,,,3,,1395.00
iamskyrocket,Inflatable Sleeping Pod,Two,,,,,2,,930.00
iamskyrocket,ZFT League of Martians,Community Patch,,,,,,,0.00
iamskyrocket,Cargo Rocketship,One,,,,,10,,4650.00
iamskyrocket,Fuel Plant,One,,,,,9,,4185.00
iamskyrocket,Female Botanist,Three,,,1,,4,,1894.00
iamskyrocket,Inflatable Social Hub,Three,,3,1,1,2,,1127.50
iamskyrocket,Inflatable Dining Hall,Three,,1,,,2,,936.50
iamskyrocket,Communication Array,Three,,2,1,1,2,,1121.00
iamskyrocket,Female Engineer,Two,,,,,1,,465.00
iamskyrocket,Inflatable Laboratory,Two,,,,,1,,465.00
iamskyrocket,Solar Panel Array,One,,,,,10,,4650.00
iamskyrocket,Inflatable Greenhouse,Two,,,,,10,,4650.00
iamskyrocket,Male Engineer,Two,,,,1,3,,1539.00
iamskyrocket,Medical Bay,Three,,,,1,2,,1074.00
iamskyrocket,Female Doctor,Three,,,,,2,,930.00
iamskyrocket,Scouting Drone,One,,,,,9,,4185.00
iamskyrocket,Male Botanist,Three,,4,,,4,,1886.00
iamskyrocket,Male Doctor,Three,,2,,,3,,1408.00
iamskyrocket,Female Scientist,Two,,,,,2,,930.00
iamskyrocket,Fuel Generator,Three,,2,,1,2,,1087.00
iamskyrocket,3D Printing Robot,Two,,,,1,1,,609.00
iamskyrocket,Male Scientist,Two,,,,,1,,465.00
iamskyrocket,Rover,One,,,,,1,,465.00
iamskyrocket,Buggy,Three,,4,,1,2,,1100.00
iamskyrocket,Megapower Reactor,Three,,2,,,3,,1408.00
5nuxa.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
5nuxa.wam,3D Printing Robot,Two,1,,,,,,1.00
5nuxa.wam,Crew Rocketship,Two,2,,,1,,,146.00
5nuxa.wam,Inflatable Sleeping Pod,Two,2,,,1,1,,611.00
5nuxa.wam,Male Engineer,Two,1,,,,,,1.00
5nuxa.wam,Cargo Rocketship,One,,,,,1,,465.00
5nuxa.wam,Female Scientist,Two,1,,,2,,,289.00
5nuxa.wam,Male Scientist,Two,1,,,,,,1.00
5nuxa.wam,Inflatable Greenhouse,Two,1,,,,,,1.00
w4ox.wam,Female Engineer,Two,1,1,1,,1,,506.50
w4ox.wam,Inflatable Laboratory,Two,1,1,,,1,,472.50
w4ox.wam,Solar Panel Array,One,6,2,1,,1,,518.00
w4ox.wam,Crew Rocketship,Two,1,1,,,1,,472.50
w4ox.wam,Male Engineer,Two,1,1,1,,1,,506.50
w4ox.wam,3D Printing Robot,Two,1,1,,,1,,472.50
w4ox.wam,Male Scientist,Two,1,1,1,,1,,506.50
w4ox.wam,Inflatable Greenhouse,Two,1,1,1,,1,,506.50
w4ox.wam,Cargo Rocketship,One,10,2,1,,2,,987.00
w4ox.wam,Scouting Drone,One,8,2,1,,1,,520.00
w4ox.wam,Rover,One,5,2,1,,1,,517.00
w4ox.wam,Fuel Plant,One,8,3,1,,1,,526.50
w4ox.wam,Female Scientist,Two,1,1,,,1,,472.50
w4ox.wam,Inflatable Sleeping Pod,Two,1,1,1,,1,,506.50
w4ox.wam,Ice Mining Rig,One,5,2,1,,1,,517.00
w4ox.wam,Fission Reactor,One,5,3,1,,1,,523.50
w4ox.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
csjtrading1o,Female Scientist,Two,,,,3,1,,897.00
csjtrading1o,Female Botanist,Three,5,7,5,,1,,685.50
csjtrading1o,Inflatable Social Hub,Three,1,6,6,3,1,,1141.00
csjtrading1o,Buggy,Three,5,5,6,2,2,,1459.50
csjtrading1o,Medical Bay,Three,3,5,6,2,3,,1922.50
csjtrading1o,Female Doctor,Three,2,6,4,3,1,,1074.00
csjtrading1o,Male Botanist,Three,,5,5,3,1,,1099.50
csjtrading1o,Inflatable Greenhouse,Two,,,,4,4,,2436.00
csjtrading1o,Inflatable Laboratory,Two,,,,2,1,,753.00
csjtrading1o,Megapower Reactor,Three,2,10,11,3,1,,1338.00
csjtrading1o,Male Doctor,Three,5,8,,5,3,,2172.00
csjtrading1o,Fuel Generator,Three,5,4,8,4,1,,1344.00
csjtrading1o,Male Engineer,Two,,,,2,1,,753.00
csjtrading1o,Fuel Plant,One,,,,,2,,930.00
csjtrading1o,3D Printing Robot,Two,,,,2,1,,753.00
csjtrading1o,Communication Array,Three,2,7,3,4,2,,1655.50
csjtrading1o,Crew Rocketship,Two,,,,4,2,,1506.00
csjtrading1o,Cargo Rocketship,One,,,,1,,,144.00
csjtrading1o,Female Engineer,Two,,,,2,1,,753.00
csjtrading1o,ZFT League of Martians,Community Patch,,,,,,,0.00
csjtrading1o,Inflatable Dining Hall,Three,4,7,7,3,1,,1184.50
csjtrading1o,Male Scientist,Two,,,,4,2,,1506.00
csjtrading1o,Inflatable Sleeping Pod,Two,,,,3,1,,897.00
yntfq.wam,Solar Panel Array,One,,,,,1,,465.00
yntfq.wam,Female Doctor,Three,,,3,3,,,534.00
yntfq.wam,Inflatable Social Hub,Three,,,1,2,1,,787.00
yntfq.wam,Female Botanist,Three,,,2,,,,68.00
yntfq.wam,Fuel Generator,Three,,,1,,,,34.00
yntfq.wam,Communication Array,Three,1,,,,,,1.00
yntfq.wam,Male Doctor,Three,,,1,,,,34.00
yntfq.wam,Fission Reactor,One,,,,,1,,465.00
yntfq.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
yntfq.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
yntfq.wam,Buggy,Three,,2,,,,,13.00
yntfq.wam,Inflatable Dining Hall,Three,1,,,,1,,466.00
yntfq.wam,Male Botanist,Three,,,1,,,,34.00
ezyh2.wam,Communication Array,Three,9,4,4,4,1,,1212.00
ezyh2.wam,Fission Reactor,One,1,1,1,1,1,,650.50
ezyh2.wam,Inflatable Greenhouse,Two,1,1,1,7,2,,1979.50
ezyh2.wam,Female Botanist,Three,4,4,1,4,,,640.00
ezyh2.wam,Inflatable Dining Hall,Three,3,5,1,10,1,,1974.50
ezyh2.wam,Female Doctor,Three,1,4,4,6,,,1027.00
ezyh2.wam,Male Engineer,Two,1,2,1,1,1,,657.00
ezyh2.wam,Inflatable Laboratory,Two,1,1,1,2,2,,1259.50
ezyh2.wam,Rover,One,1,2,1,1,1,,657.00
ezyh2.wam,Female Scientist,Two,1,1,1,2,1,,794.50
ezyh2.wam,Female Engineer,Two,1,1,1,1,1,,650.50
ezyh2.wam,Male Scientist,Two,1,1,1,1,1,,650.50
ezyh2.wam,Ice Mining Rig,One,7,1,1,1,1,,656.50
ezyh2.wam,Buggy,Three,4,6,3,3,,,577.00
ezyh2.wam,Solar Panel Array,One,1,3,1,3,2,,1416.50
ezyh2.wam,Inflatable Sleeping Pod,Two,1,1,1,1,1,,650.50
ezyh2.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
ezyh2.wam,Scouting Drone,One,1,1,1,1,1,,650.50
ezyh2.wam,Fuel Generator,Three,2,3,1,4,,,631.50
ezyh2.wam,Inflatable Social Hub,Three,2,1,3,4,1,,1151.50
ezyh2.wam,Crew Rocketship,Two,1,1,2,1,2,,1149.50
ezyh2.wam,Fuel Plant,One,1,1,1,1,2,,1115.50
ezyh2.wam,Male Botanist,Three,3,2,2,7,,,1092.00
ezyh2.wam,Cargo Rocketship,One,1,1,1,3,4,,2333.50
ezyh2.wam,3D Printing Robot,Two,1,1,2,1,2,,1149.50
ezyh2.wam,Medical Bay,Three,10,2,3,3,,,557.00
ezyh2.wam,Megapower Reactor,Three,8,1,3,4,1,,1157.50
ezyh2.wam,Male Doctor,Three,3,4,4,3,,,597.00
oyetmczftlom,Medical Bay,Three,5,4,1,2,3,,1748.00
oyetmczftlom,3D Printing Robot,Two,,,,1,4,,2004.00
oyetmczftlom,Female Engineer,Two,,,1,3,1,,931.00
oyetmczftlom,Fuel Generator,Three,,1,3,3,3,,1935.50
oyetmczftlom,Female Scientist,Two,,,,2,1,,753.00
oyetmczftlom,Buggy,Three,5,,3,1,4,,2111.00
oyetmczftlom,Inflatable Dining Hall,Three,5,1,3,2,4,,2261.50
oyetmczftlom,Male Engineer,Two,,,,,4,,1860.00
oyetmczftlom,Crew Rocketship,Two,,,,1,3,,1539.00
oyetmczftlom,Inflatable Greenhouse,Two,,,2,2,2,,1286.00
oyetmczftlom,Rover,One,,,,,2,,930.00
oyetmczftlom,Fuel Plant,One,,,,,1,,465.00
oyetmczftlom,ZFT League of Martians,Community Patch,,,,,,,0.00
oyetmczftlom,Megapower Reactor,Three,3,1,3,2,5,,2724.50
oyetmczftlom,Fission Reactor,One,,,,,1,,465.00
oyetmczftlom,Solar Panel Array,One,,,,,4,,1860.00
oyetmczftlom,Male Scientist,Two,,,,2,2,,1218.00
oyetmczftlom,Scouting Drone,One,,,,,1,,465.00
oyetmczftlom,Female Botanist,Three,1,1,,1,1,,616.50
oyetmczftlom,Male Botanist,Three,5,,1,2,3,,1722.00
oyetmczftlom,Inflatable Social Hub,Three,4,,1,2,3,,1721.00
oyetmczftlom,Male Doctor,Three,1,3,3,,3,,1517.50
oyetmczftlom,Female Doctor,Three,,2,3,1,2,,1189.00
oyetmczftlom,Inflatable Laboratory,Two,,,,1,2,,1074.00
oyetmczftlom,Inflatable Sleeping Pod,Two,,,,2,2,,1218.00
oyetmczftlom,Communication Array,Three,4,4,3,2,3,,1815.00
mlrhm.wam,Cargo Rocketship,One,,,,,1,,465.00
mlrhm.wam,Male Doctor,Three,,3,,,1,,484.50
mlrhm.wam,Fuel Generator,Three,,2,,,,,13.00
mlrhm.wam,Fuel Plant,One,,,,,1,,465.00
mlrhm.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
mlrhm.wam,Medical Bay,Three,,4,,,,,26.00
mlrhm.wam,Megapower Reactor,Three,,1,,,,,6.50
mlrhm.wam,Female Doctor,Three,,3,,1,,,163.50
mlrhm.wam,Inflatable Dining Hall,Three,,1,,,1,,471.50
mlrhm.wam,Female Botanist,Three,,4,,,1,,491.00
mlrhm.wam,Buggy,Three,,3,,1,,,163.50
mlrhm.wam,Male Botanist,Three,,1,,,,,6.50
mlrhm.wam,Inflatable Social Hub,Three,,3,,,,,19.50
mlrhm.wam,Communication Array,Three,,,1,,,,34.00
ptfcs.wam,Rover,One,,,,1,,,144.00
ptfcs.wam,Fission Reactor,One,,,,1,,,144.00
ptfcs.wam,Cargo Rocketship,One,,,,,1,,465.00
ptfcs.wam,Ice Mining Rig,One,,,,,1,,465.00
ptfcs.wam,Fuel Plant,One,,,,,1,,465.00
ptfcs.wam,Crew Rocketship,Two,,,,,1,,465.00
ptfcs.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
ptfcs.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
qr3wu.wam,Female Doctor,Three,5,,,,,,5.00
qr3wu.wam,Female Botanist,Three,2,1,,,,,8.50
qr3wu.wam,Male Doctor,Three,1,,,,,,1.00
qr3wu.wam,Fuel Generator,Three,4,,,,,,4.00
qr3wu.wam,Ice Mining Rig,One,,,,,1,,465.00
qr3wu.wam,Solar Panel Array,One,,1,,,1,,471.50
qr3wu.wam,Megapower Reactor,Three,4,,,,,,4.00
qr3wu.wam,Male Botanist,Three,2,,,,,,2.00
qr3wu.wam,Fuel Plant,One,,,,,1,,465.00
qr3wu.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
qr3wu.wam,Inflatable Dining Hall,Three,1,,,,,,1.00
qr3wu.wam,Rover,One,,,,,1,,465.00
qr3wu.wam,Fission Reactor,One,,,,,1,,465.00
qr3wu.wam,Inflatable Social Hub,Three,5,,,,,,5.00
qr3wu.wam,Buggy,Three,3,,,,,,3.00
qr3wu.wam,Communication Array,Three,1,1,,,,,7.50
qr3wu.wam,Cargo Rocketship,One,,,,,1,,465.00
qr3wu.wam,Scouting Drone,One,,,,,1,,465.00
q2bus.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
q2bus.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
albwm.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
albwm.wam,Scouting Drone,One,2,2,1,2,,,337.00
albwm.wam,Ice Mining Rig,One,2,2,1,,1,,514.00
albwm.wam,Rover,One,1,2,,1,1,,623.00
